sample_id,task_id,ground_truth,base_nll,single0_nll,single1_nll,pair_l2_nll,pair_direct_sum_nll,rank16_nll,base_prediction,single0_prediction,single1_prediction,pair_l2_prediction,pair_direct_sum_prediction,rank16_prediction,base_correct,single0_correct,single1_correct,pair_l2_correct,pair_direct_sum_correct,rank16_correct,best_single_selection,best_single_nll,best_single_correct,pair_best_selection,pair_best_nll,pair_best_correct,synergy,pair_minus_rank16_nll,pair_exclusive_nll,oracle_a_selection,oracle_a_nll,oracle_a_correct,oracle_b_selection,oracle_b_nll,oracle_b_correct
UCIT/ImageNet-R:1471,UCIT/ImageNet-R,Centipede,4.072659492492676,1.9684158563613892,4.354320526123047,2.141047716140747,2.1018218994140625,1.6767956018447876,Tattoo,Goldfish,Tattoo,Ladybug,Goldfish,Goldfish,False,False,False,False,False,False,single0,1.9684158563613892,False,pair_direct_sum,2.1018218994140625,False,-0.13340604305267334,0.4250262975692749,False,single0,1.9684158563613892,False,rank16,1.6767956018447876,False
UCIT/ImageNet-R:1472,UCIT/ImageNet-R,Scorpion,0.6067759394645691,0.008138355799019337,0.49376145005226135,0.007024690043181181,0.010394450277090073,0.0013459749752655625,Crab,Scorpion,Sculpture,Scorpion,Scorpion,Scorpion,False,True,False,True,True,True,single0,0.008138355799019337,True,pair_l2,0.007024690043181181,True,0.0011136657558381557,0.005678715067915618,False,pair_l2,0.007024690043181181,True,rank16,0.0013459749752655625,True
UCIT/ImageNet-R:1473,UCIT/ImageNet-R,Llama,0.24053792655467987,0.0004104221588931978,0.21226432919502258,0.0004271265061106533,0.00013814534759148955,0.00046261659008450806,Llama,Llama,Llama,Llama,Llama,Llama,True,True,True,True,True,True,single0,0.0004104221588931978,True,pair_direct_sum,0.00013814534759148955,True,0.0002722768113017082,-0.0003244712424930185,True,pair_direct_sum,0.00013814534759148955,True,pair_direct_sum,0.00013814534759148955,True
UCIT/ImageNet-R:1474,UCIT/ImageNet-R,Mantis,2.142406702041626,0.01061286497861147,2.4831202030181885,0.035819847136735916,0.009171676822006702,0.0014292271807789803,Drawing,Mantis,Drawing,Mantis,Mantis,Mantis,False,True,False,True,True,True,single0,0.01061286497861147,True,pair_direct_sum,0.009171676822006702,True,0.0014411881566047668,0.007742449641227722,False,pair_direct_sum,0.009171676822006702,True,rank16,0.0014292271807789803,True
UCIT/ImageNet-R:1475,UCIT/ImageNet-R,Killer whale,1.0507042407989502,0.0004487296682782471,1.2956527471542358,0.0005447033327072859,0.00012237351620569825,0.00036433537025004625,Whale,Killer whale,Whale,Killer whale,Killer whale,Killer whale,False,True,False,True,True,True,single0,0.0004487296682782471,True,pair_direct_sum,0.00012237351620569825,True,0.00032635615207254887,-0.000241961854044348,True,pair_direct_sum,0.00012237351620569825,True,pair_direct_sum,0.00012237351620569825,True
UCIT/ImageNet-R:1476,UCIT/ImageNet-R,Mailbox,2.0621750354766846,0.5181986689567566,2.197044610977173,0.351285457611084,0.44880208373069763,0.4507833421230316,Trash can,Shield,Trash can,Mailbox,Shield,Shield,False,False,False,True,False,False,single0,0.5181986689567566,False,pair_l2,0.351285457611084,True,0.1669132113456726,-0.09949788451194763,True,pair_l2,0.351285457611084,True,pair_l2,0.351285457611084,True
UCIT/ImageNet-R:1477,UCIT/ImageNet-R,Pineapple,1.0101344585418701,0.012231403961777687,1.1544615030288696,0.00141657586209476,0.0038873632438480854,0.00028980791103094816,Painting,Pineapple,Painting,Pineapple,Pineapple,Pineapple,False,True,False,True,True,True,single0,0.012231403961777687,True,pair_l2,0.00141657586209476,True,0.010814828099682927,0.0011267679510638118,False,pair_l2,0.00141657586209476,True,rank16,0.00028980791103094816,True
UCIT/ImageNet-R:1478,UCIT/ImageNet-R,Mushroom,0.4108041524887085,0.00014784157974645495,0.2618815302848816,7.074328459566459e-05,3.2304295018548146e-05,0.00010214325448032469,Stuffed animal,Mushroom,Stuffed animal,Mushroom,Mushroom,Mushroom,False,True,False,True,True,True,single0,0.00014784157974645495,True,pair_direct_sum,3.2304295018548146e-05,True,0.00011553728472790681,-6.983895946177654e-05,True,pair_direct_sum,3.2304295018548146e-05,True,pair_direct_sum,3.2304295018548146e-05,True
UCIT/ImageNet-R:1479,UCIT/ImageNet-R,Volcano,2.8272860050201416,0.0019145413534715772,2.238149404525757,0.0008064533467404544,0.0009977375157177448,0.0002797898487187922,Hat,Volcano,Hat,Volcano,Volcano,Volcano,False,True,False,True,True,True,single0,0.0019145413534715772,True,pair_l2,0.0008064533467404544,True,0.0011080880067311227,0.0005266634980216622,False,pair_l2,0.0008064533467404544,True,rank16,0.0002797898487187922,True
UCIT/ImageNet-R:1480,UCIT/ImageNet-R,Llama,0.8007893562316895,0.0011127382749691606,0.8862868547439575,0.0010915955062955618,0.00027008462348021567,0.0009899430442601442,Graffiti,Llama,Horse,Llama,Llama,Llama,False,True,False,True,True,True,single0,0.0011127382749691606,True,pair_direct_sum,0.00027008462348021567,True,0.0008426536514889449,-0.0007198584207799286,True,pair_direct_sum,0.00027008462348021567,True,pair_direct_sum,0.00027008462348021567,True
UCIT/ImageNet-R:1481,UCIT/ImageNet-R,Revolver,3.1922781467437744,0.00012355831859167665,3.8983469009399414,0.000641689111944288,8.288016397273168e-05,0.0007332511595450342,Gun,Revolver,Tattoo,Revolver,Revolver,Revolver,False,True,False,True,True,True,single0,0.00012355831859167665,True,pair_direct_sum,8.288016397273168e-05,True,4.067815461894497e-05,-0.0006503709955723025,True,pair_direct_sum,8.288016397273168e-05,True,pair_direct_sum,8.288016397273168e-05,True
UCIT/ImageNet-R:1482,UCIT/ImageNet-R,Cocker spaniel,1.2490935325622559,0.024770190939307213,1.3685847520828247,0.01943899132311344,0.011365791782736778,0.014279121533036232,Dog,Cocker spaniel,Dog,Cocker spaniel,Cocker spaniel,Cocker spaniel,False,True,False,True,True,True,single0,0.024770190939307213,True,pair_direct_sum,0.011365791782736778,True,0.013404399156570435,-0.0029133297502994537,True,pair_direct_sum,0.011365791782736778,True,pair_direct_sum,0.011365791782736778,True
UCIT/ImageNet-R:1483,UCIT/ImageNet-R,Strawberry,1.1316660642623901,0.0005560053396038711,0.8360317349433899,0.00014959411055315286,0.00016707609756849706,6.585494702449068e-05,Apple,Strawberry,Sticker,Strawberry,Strawberry,Strawberry,False,True,False,True,True,True,single0,0.0005560053396038711,True,pair_l2,0.00014959411055315286,True,0.00040641122905071825,8.373916352866217e-05,False,pair_l2,0.00014959411055315286,True,rank16,6.585494702449068e-05,True
UCIT/ImageNet-R:1484,UCIT/ImageNet-R,Space shuttle,0.7183683514595032,0.0014870928134769201,0.8117087483406067,0.0015076537383720279,0.0006832106737419963,0.00019396195420995355,Lego,Space shuttle,Lego,Space shuttle,Space shuttle,Space shuttle,False,True,False,True,True,True,single0,0.0014870928134769201,True,pair_direct_sum,0.0006832106737419963,True,0.0008038821397349238,0.0004892487195320427,False,pair_direct_sum,0.0006832106737419963,True,rank16,0.00019396195420995355,True
UCIT/ImageNet-R:1485,UCIT/ImageNet-R,Border collie,2.9349188804626465,0.3329410254955292,3.3347456455230713,0.3427605628967285,0.29665860533714294,0.5812801718711853,Dog,Border collie,Dog,Border collie,Border collie,Whippet,False,True,False,True,True,False,single0,0.3329410254955292,True,pair_direct_sum,0.29665860533714294,True,0.03628242015838623,-0.28462156653404236,True,pair_direct_sum,0.29665860533714294,True,pair_direct_sum,0.29665860533714294,True
UCIT/ImageNet-R:1486,UCIT/ImageNet-R,Flamingo,1.3893177509307861,0.14882436394691467,1.6723934412002563,0.13247402012348175,0.09576431661844254,0.10977521538734436,Paper,Flamingo,Paper,Flamingo,Flamingo,Flamingo,False,True,False,True,True,True,single0,0.14882436394691467,True,pair_direct_sum,0.09576431661844254,True,0.05306004732847214,-0.014010898768901825,True,pair_direct_sum,0.09576431661844254,True,pair_direct_sum,0.09576431661844254,True
UCIT/ImageNet-R:1487,UCIT/ImageNet-R,Llama,1.675757646560669,0.014863508753478527,1.9992339611053467,0.031652793288230896,0.01203241664916277,0.023257745429873466,Graffiti,Llama,Graffiti,Llama,Llama,Llama,False,True,False,True,True,True,single0,0.014863508753478527,True,pair_direct_sum,0.01203241664916277,True,0.0028310921043157578,-0.011225328780710697,True,pair_direct_sum,0.01203241664916277,True,pair_direct_sum,0.01203241664916277,True
UCIT/ImageNet-R:1488,UCIT/ImageNet-R,Rottweiler,3.0282623767852783,0.01157519780099392,3.1198906898498535,0.015392857603728771,0.004741187673062086,0.010389716364443302,Painting,Rottweiler,Painting,Rottweiler,Rottweiler,Rottweiler,False,True,False,True,True,True,single0,0.01157519780099392,True,pair_direct_sum,0.004741187673062086,True,0.006834010127931833,-0.005648528691381216,True,pair_direct_sum,0.004741187673062086,True,pair_direct_sum,0.004741187673062086,True
UCIT/ImageNet-R:1489,UCIT/ImageNet-R,"""spider web",4.148449420928955,0.0004253454098943621,4.952886581420898,0.009502039290964603,0.00020941431284882128,0.00016119818610604852,Spider web,"""spider web",Spider web,"""spider web","""spider web","""spider web",False,True,False,True,True,True,single0,0.0004253454098943621,True,pair_direct_sum,0.00020941431284882128,True,0.0002159310970455408,4.821612674277276e-05,False,pair_direct_sum,0.00020941431284882128,True,rank16,0.00016119818610604852,True
UCIT/ImageNet-R:1490,UCIT/ImageNet-R,Guinea pig,1.1817948818206787,0.00020508852321654558,1.4430433511734009,0.00044983907719142735,0.0001361385075142607,6.916607526363805e-05,Rabbit,Guinea pig,Rabbit,Guinea pig,Guinea pig,Guinea pig,False,True,False,True,True,True,single0,0.00020508852321654558,True,pair_direct_sum,0.0001361385075142607,True,6.895001570228487e-05,6.697243225062266e-05,False,pair_direct_sum,0.0001361385075142607,True,rank16,6.916607526363805e-05,True
UCIT/ImageNet-R:1491,UCIT/ImageNet-R,Bucket,0.5713598132133484,0.11865027993917465,0.6567078828811646,0.2556511461734772,0.09004044532775879,0.08754193037748337,Barrel,Bucket,Barrel,Bucket,Bucket,Bucket,False,True,False,True,True,True,single0,0.11865027993917465,True,pair_direct_sum,0.09004044532775879,True,0.028609834611415863,0.002498514950275421,False,pair_direct_sum,0.09004044532775879,True,rank16,0.08754193037748337,True
UCIT/ImageNet-R:1492,UCIT/ImageNet-R,Birdhouse,0.6971603035926819,0.0047729965299367905,0.7767402529716492,0.0031592445448040962,0.0019445413490757346,0.0020272003021091223,Box,Birdhouse,Box,Birdhouse,Birdhouse,Birdhouse,False,True,False,True,True,True,single0,0.0047729965299367905,True,pair_direct_sum,0.0019445413490757346,True,0.002828455180861056,-8.265895303338766e-05,True,pair_direct_sum,0.0019445413490757346,True,pair_direct_sum,0.0019445413490757346,True
UCIT/ImageNet-R:1493,UCIT/ImageNet-R,Ambulance,0.2893903851509094,0.00032376503804698586,0.3223552703857422,0.00018936305423267186,9.672351006884128e-05,0.0001621982519282028,Car,Ambulance,Car,Ambulance,Ambulance,Ambulance,False,True,False,True,True,True,single0,0.00032376503804698586,True,pair_direct_sum,9.672351006884128e-05,True,0.00022704152797814459,-6.547474185936153e-05,True,pair_direct_sum,9.672351006884128e-05,True,pair_direct_sum,9.672351006884128e-05,True
UCIT/ImageNet-R:1494,UCIT/ImageNet-R,Pineapple,1.6835696697235107,0.00035416759783402085,2.3564939498901367,7.351326348725706e-05,0.00012380455154925585,1.8387712771072984e-05,Mug,Pineapple,Mug,Pineapple,Pineapple,Pineapple,False,True,False,True,True,True,single0,0.00035416759783402085,True,pair_l2,7.351326348725706e-05,True,0.0002806543343467638,5.512555071618408e-05,False,pair_l2,7.351326348725706e-05,True,rank16,1.8387712771072984e-05,True
UCIT/ImageNet-R:1495,UCIT/ImageNet-R,Cockroach,0.44481486082077026,0.02810591831803322,0.3485206365585327,0.013002721592783928,0.008791781961917877,0.14469380676746368,Crab,Cockroach,Cockroach,Cockroach,Cockroach,Cockroach,False,True,True,True,True,True,single0,0.02810591831803322,True,pair_direct_sum,0.008791781961917877,True,0.01931413635611534,-0.1359020248055458,True,pair_direct_sum,0.008791781961917877,True,pair_direct_sum,0.008791781961917877,True
UCIT/ImageNet-R:1496,UCIT/ImageNet-R,Chimpanzee,2.2955727577209473,0.07339265197515488,2.508929967880249,0.27059561014175415,0.07920718938112259,0.1322343945503235,Banana,Chimpanzee,Banana,Banana,Chimpanzee,Chimpanzee,False,True,False,False,True,True,single0,0.07339265197515488,True,pair_direct_sum,0.07920718938112259,True,-0.005814537405967712,-0.0530272051692009,False,single0,0.07339265197515488,True,pair_direct_sum,0.07920718938112259,True
UCIT/ImageNet-R:1497,UCIT/ImageNet-R,Soccer ball,0.11663234978914261,0.0043200054205954075,0.13839755952358246,0.0012225162936374545,0.004694405477494001,0.0006339419633150101,Soccer ball,Soccer ball,Soccer ball,Soccer ball,Soccer ball,Soccer ball,True,True,True,True,True,True,single0,0.0043200054205954075,True,pair_l2,0.0012225162936374545,True,0.003097489126957953,0.0005885743303224444,False,pair_l2,0.0012225162936374545,True,rank16,0.0006339419633150101,True
UCIT/ImageNet-R:1498,UCIT/ImageNet-R,French bulldog,1.3344652652740479,0.012753541581332684,1.4917932748794556,0.010091133415699005,0.008421738632023335,0.01527450792491436,Dog,French bulldog,Dog,French bulldog,French bulldog,French bulldog,False,True,False,True,True,True,single0,0.012753541581332684,True,pair_direct_sum,0.008421738632023335,True,0.004331802949309349,-0.0068527692928910255,True,pair_direct_sum,0.008421738632023335,True,pair_direct_sum,0.008421738632023335,True
UCIT/ImageNet-R:1499,UCIT/ImageNet-R,Strawberry,1.325965404510498,9.618455806048587e-05,1.4955635070800781,5.0361551984678954e-05,2.9592090868391097e-05,4.8841429816093296e-05,Stuffed animal,Strawberry,Stuffed animal,Strawberry,Strawberry,Strawberry,False,True,False,True,True,True,single0,9.618455806048587e-05,True,pair_direct_sum,2.9592090868391097e-05,True,6.659246719209477e-05,-1.92493389477022e-05,True,pair_direct_sum,2.9592090868391097e-05,True,pair_direct_sum,2.9592090868391097e-05,True
UCIT/ImageNet-R:1500,UCIT/ImageNet-R,Gasmask,3.6408567428588867,0.021478429436683655,3.6783058643341064,0.049272727221250534,0.005043629091233015,0.03433387354016304,Graffiti,Gasmask,Graffiti,Gasmask,Gasmask,Gasmask,False,True,False,True,True,True,single0,0.021478429436683655,True,pair_direct_sum,0.005043629091233015,True,0.01643480034545064,-0.029290244448930025,True,pair_direct_sum,0.005043629091233015,True,pair_direct_sum,0.005043629091233015,True
UCIT/ImageNet-R:1501,UCIT/ImageNet-R,Whippet,4.316222667694092,0.8740052580833435,4.670638084411621,1.0302355289459229,0.8703652620315552,0.7985185384750366,Menu,Chihuahua,Poster,Chihuahua,Chihuahua,West highland white terrier,False,False,False,False,False,False,single0,0.8740052580833435,False,pair_direct_sum,0.8703652620315552,False,0.00363999605178833,0.07184672355651855,False,pair_direct_sum,0.8703652620315552,False,rank16,0.7985185384750366,False
UCIT/ImageNet-R:1502,UCIT/ImageNet-R,Hummingbird,1.8470731973648071,0.008873785845935345,2.2550737857818604,0.007640204392373562,0.01573481410741806,0.000643982260953635,Painting,Hummingbird,Painting,Hummingbird,Hummingbird,Hummingbird,False,True,False,True,True,True,single0,0.008873785845935345,True,pair_l2,0.007640204392373562,True,0.0012335814535617828,0.006996222131419927,False,pair_l2,0.007640204392373562,True,rank16,0.000643982260953635,True
UCIT/ImageNet-R:1503,UCIT/ImageNet-R,Pug,1.7305883169174194,0.061313826590776443,1.6235910654067993,0.02294076979160309,0.03696870058774948,0.09089743345975876,Dog,Pug,Painting,Pug,Pug,Pug,False,True,False,True,True,True,single0,0.061313826590776443,True,pair_l2,0.02294076979160309,True,0.038373056799173355,-0.06795666366815567,True,pair_l2,0.02294076979160309,True,pair_l2,0.02294076979160309,True
UCIT/ImageNet-R:1504,UCIT/ImageNet-R,Dalmatian,0.9462863206863403,3.740040119737387e-05,1.094383955001831,9.529164526611567e-05,2.8847516659880057e-05,3.9337486668955535e-05,Dog,Dalmatian,Dog,Dalmatian,Dalmatian,Dalmatian,False,True,False,True,True,True,single0,3.740040119737387e-05,True,pair_direct_sum,2.8847516659880057e-05,True,8.55288453749381e-06,-1.0489970009075478e-05,True,pair_direct_sum,2.8847516659880057e-05,True,pair_direct_sum,2.8847516659880057e-05,True
UCIT/ImageNet-R:1505,UCIT/ImageNet-R,Vulture,1.1898735761642456,0.004288981202989817,1.1328591108322144,0.0069547598250210285,0.002356464508920908,0.003202643245458603,Bird,Vulture,Bird,Vulture,Vulture,Vulture,False,True,False,True,True,True,single0,0.004288981202989817,True,pair_direct_sum,0.002356464508920908,True,0.0019325166940689087,-0.0008461787365376949,True,pair_direct_sum,0.002356464508920908,True,pair_direct_sum,0.002356464508920908,True
UCIT/ImageNet-R:1506,UCIT/ImageNet-R,Pug,1.486986517906189,0.021826505661010742,1.3999167680740356,0.006794958841055632,0.012194503098726273,0.008371305651962757,Painting,Pug,Painting,Pug,Pug,Pug,False,True,False,True,True,True,single0,0.021826505661010742,True,pair_l2,0.006794958841055632,True,0.01503154681995511,-0.0015763468109071255,True,pair_l2,0.006794958841055632,True,pair_l2,0.006794958841055632,True
UCIT/ImageNet-R:1507,UCIT/ImageNet-R,Siberian husky,1.9204047918319702,0.035605017095804214,2.095961332321167,0.020090220496058464,0.021665841341018677,0.02916940301656723,Stuffed dog,Siberian husky,Stuffed dog,Siberian husky,Siberian husky,Siberian husky,False,True,False,True,True,True,single0,0.035605017095804214,True,pair_l2,0.020090220496058464,True,0.01551479659974575,-0.009079182520508766,True,pair_l2,0.020090220496058464,True,pair_l2,0.020090220496058464,True
UCIT/ImageNet-R:1508,UCIT/ImageNet-R,Caldron,4.7542924880981445,0.09597794711589813,4.790301322937012,0.3178403079509735,0.06378916651010513,0.19194898009300232,Basket,Caldron,Basket,Candy,Caldron,Caldron,False,True,False,False,True,True,single0,0.09597794711589813,True,pair_direct_sum,0.06378916651010513,True,0.032188780605793,-0.1281598135828972,True,pair_direct_sum,0.06378916651010513,True,pair_direct_sum,0.06378916651010513,True
UCIT/ImageNet-R:1509,UCIT/ImageNet-R,Cheeseburger,1.3068169355392456,0.0001405765360686928,1.2373223304748535,0.0002413333859294653,5.142183363204822e-05,6.238679634407163e-05,Toy,Cheeseburger,Toy,Cheeseburger,Cheeseburger,Cheeseburger,False,True,False,True,True,True,single0,0.0001405765360686928,True,pair_direct_sum,5.142183363204822e-05,True,8.915470243664458e-05,-1.0964962712023407e-05,True,pair_direct_sum,5.142183363204822e-05,True,pair_direct_sum,5.142183363204822e-05,True
UCIT/ImageNet-R:1510,UCIT/ImageNet-R,Beagle,1.9940505027770996,0.014508134685456753,2.293778896331787,0.0029639878775924444,0.006822098046541214,0.019622178748250008,Dog,Beagle,Dog,Beagle,Beagle,Beagle,False,True,False,True,True,True,single0,0.014508134685456753,True,pair_l2,0.0029639878775924444,True,0.011544146807864308,-0.016658190870657563,True,pair_l2,0.0029639878775924444,True,pair_l2,0.0029639878775924444,True
UCIT/ImageNet-R:1511,UCIT/ImageNet-R,Siberian husky,1.2577576637268066,0.0015330469468608499,1.3052306175231934,0.004053906071931124,0.0004341998428571969,0.0014225308550521731,Dog,Siberian husky,Dog,Siberian husky,Siberian husky,Siberian husky,False,True,False,True,True,True,single0,0.0015330469468608499,True,pair_direct_sum,0.0004341998428571969,True,0.001098847104003653,-0.0009883310121949762,True,pair_direct_sum,0.0004341998428571969,True,pair_direct_sum,0.0004341998428571969,True
